NP_001093886.1	XP_021331266.1	52.34	428	204	0	70	497	1836	2263	6e-143	458
NP_001093886.1	XP_021331266.1	51.36	442	215	0	56	497	2046	2487	7e-143	458
NP_001093886.1	XP_021331266.1	49.36	472	230	2	35	497	2044	2515	8e-143	458
NP_001093886.1	XP_021331266.1	51.50	433	210	0	65	497	1131	1563	9e-143	458
NP_001093886.1	XP_021331266.1	51.58	442	214	0	56	497	1962	2403	9e-143	458
NP_001093886.1	XP_021331266.1	51.36	442	215	0	56	497	2382	2823	1e-142	458
NP_001093886.1	XP_021331266.1	51.36	442	215	0	56	497	1570	2011	2e-142	457
NP_001093886.1	XP_021331266.1	50.68	442	218	0	56	497	1990	2431	2e-142	457
NP_001093886.1	XP_021331266.1	51.13	442	216	0	56	497	1906	2347	4e-142	456
NP_001093886.1	XP_021331266.1	51.13	442	216	0	56	497	226	667	1e-141	455
NP_001093886.1	XP_021331266.1	50.11	443	221	0	55	497	281	723	1e-141	455
NP_001093886.1	XP_021331266.1	50.81	433	213	0	65	497	207	639	4e-141	453
NP_001093886.1	XP_021331266.1	52.38	420	200	0	79	498	1173	1592	6e-141	453
NP_001093886.1	XP_021331266.1	51.73	433	209	0	65	497	1187	1619	7e-141	452
NP_001093886.1	XP_021331266.1	51.40	428	208	0	70	497	352	779	8e-141	452
NP_001093886.1	XP_021331266.1	51.73	433	209	0	65	497	1411	1843	2e-140	452
NP_001093886.1	XP_021331266.1	51.15	434	212	0	64	497	1662	2095	2e-140	451
NP_001093886.1	XP_021331266.1	51.64	428	207	0	70	497	1864	2291	3e-140	451
NP_001093886.1	XP_021331266.1	50.58	433	214	0	65	497	179	611	4e-140	450
NP_001093886.1	XP_021331266.1	51.40	428	208	0	70	497	1444	1871	5e-140	450
NP_001093886.1	XP_021331266.1	51.40	428	208	0	70	497	1808	2235	7e-140	450
NP_001093886.1	XP_021331266.1	50.45	442	219	0	56	497	1934	2375	1e-139	449
NP_001093886.1	XP_021331266.1	50.81	433	213	0	65	497	263	695	2e-139	449
NP_001093886.1	XP_021331266.1	49.55	442	223	0	56	497	1682	2123	1e-138	446
NP_001093886.1	XP_021331266.1	50.46	434	215	0	64	497	1494	1927	3e-138	445
NP_001093886.1	XP_021331266.1	50.45	442	219	0	56	497	1514	1955	4e-138	444
NP_001093886.1	XP_021331266.1	49.77	442	222	0	56	497	1766	2207	6e-138	444
NP_001093886.1	XP_021331266.1	50.93	428	210	0	70	497	1724	2151	8e-138	444
NP_001093886.1	XP_021331266.1	50.00	428	214	0	70	497	1752	2179	1e-137	443
NP_001093886.1	XP_021331266.1	49.88	433	217	0	65	497	95	527	2e-137	443
NP_001093886.1	XP_021331266.1	49.77	442	222	0	56	497	1542	1983	3e-137	442
NP_001093886.1	XP_021331266.1	51.14	438	214	0	56	493	2438	2875	4e-137	442
NP_001093886.1	XP_021331266.1	49.65	433	218	0	65	497	123	555	7e-137	441
NP_001093886.1	XP_021331266.1	49.77	442	222	0	56	497	1458	1899	4e-135	436
NP_001093886.1	XP_021331266.1	50.61	411	203	0	56	466	2466	2876	6e-127	412
NP_001093886.1	XP_021331266.1	42.86	105	60	0	53	157	2771	2875	2e-14	78.2
NP_001093886.1	XP_021326773.1	51.55	419	203	0	79	497	2	420	2e-152	448
NP_001093886.1	XP_021326773.1	50.93	428	210	0	70	497	21	448	8e-152	447
NP_001093886.1	XP_021326773.1	50.80	437	215	0	56	492	35	471	6e-150	442
NP_001093886.1	XP_021331232.1	54.23	402	184	0	97	498	4	405	2e-152	446
NP_001093886.1	XP_021331232.1	52.37	401	191	0	70	470	5	405	2e-149	438
NP_001093886.1	XP_021331232.1	54.79	376	170	0	123	498	2	377	9e-146	429
NP_001093886.1	XP_021331232.1	51.94	387	186	0	56	442	19	405	2e-137	407
NP_001093886.1	XP_021331405.1	50.92	434	213	0	64	497	55	488	2e-152	464
NP_001093886.1	XP_021331405.1	50.90	444	218	0	54	497	73	516	3e-152	464
NP_001093886.1	XP_021331405.1	51.64	428	207	0	70	497	201	628	2e-151	462
NP_001093886.1	XP_021331405.1	51.13	442	216	0	56	497	103	544	3e-151	461
NP_001093886.1	XP_021331405.1	50.23	442	220	0	56	497	19	460	3e-151	461
NP_001093886.1	XP_021331405.1	50.34	445	220	1	53	497	268	711	3e-150	458
NP_001093886.1	XP_021331405.1	52.10	428	205	0	70	497	5	432	2e-149	456
NP_001093886.1	XP_021331405.1	50.68	442	218	0	56	497	159	600	5e-148	452
NP_001093886.1	XP_021331405.1	46.91	469	222	1	56	497	383	851	2e-143	441
NP_001093886.1	XP_021331405.1	53.12	401	188	0	97	497	4	404	5e-143	439
NP_001093886.1	XP_021331405.1	48.87	442	225	1	56	497	215	655	3e-141	435
NP_001093886.1	XP_021331405.1	47.02	470	221	2	56	498	467	935	7e-141	434
NP_001093886.1	XP_021331405.1	53.60	375	174	0	123	497	2	376	3e-135	419
NP_001093886.1	XP_021331405.1	48.40	438	224	2	56	493	523	958	4e-135	419
NP_001093886.1	XP_021331106.1	51.58	442	214	0	56	497	271	712	4e-152	468
NP_001093886.1	XP_021331106.1	51.69	445	215	0	53	497	240	684	6e-152	468
NP_001093886.1	XP_021331106.1	51.81	442	213	0	56	497	383	824	2e-151	466
NP_001093886.1	XP_021331106.1	51.81	442	213	0	56	497	327	768	1e-150	464
NP_001093886.1	XP_021331106.1	50.23	442	220	0	56	497	75	516	2e-150	464
NP_001093886.1	XP_021331106.1	50.45	442	219	0	56	497	131	572	2e-150	463
NP_001093886.1	XP_021331106.1	51.81	442	213	0	56	497	355	796	3e-149	461
NP_001093886.1	XP_021331106.1	50.23	442	220	0	56	497	103	544	3e-148	458
NP_001093886.1	XP_021331106.1	50.23	442	220	0	56	497	159	600	2e-147	456
NP_001093886.1	XP_021331106.1	51.13	442	216	0	56	497	299	740	3e-147	455
NP_001093886.1	XP_021331106.1	51.27	433	211	0	65	497	196	628	5e-147	455
NP_001093886.1	XP_021331106.1	52.58	426	202	0	70	495	453	878	1e-146	453
NP_001093886.1	XP_021331106.1	50.45	444	220	0	54	497	213	656	1e-145	451
NP_001093886.1	XP_021331106.1	49.42	433	219	0	65	497	56	488	2e-145	451
NP_001093886.1	XP_021331106.1	49.58	474	204	2	58	497	638	1110	1e-144	448
NP_001093886.1	XP_021331106.1	50.12	429	214	0	70	498	5	433	1e-144	448
NP_001093886.1	XP_021331106.1	49.30	428	217	0	70	497	33	460	2e-144	448
NP_001093886.1	XP_021331106.1	50.90	442	217	0	56	497	411	852	4e-143	444
NP_001093886.1	XP_021331106.1	50.62	401	198	0	97	497	4	404	1e-137	430
NP_001093886.1	XP_021331106.1	51.47	375	182	0	123	497	2	376	5e-134	421
NP_001093886.1	XP_021331106.1	46.40	472	191	3	56	465	663	1134	4e-127	402
NP_001093886.1	XP_021331106.1	52.42	124	59	0	375	498	2	125	1e-34	140
NP_001093886.1	XP_021331332.1	52.37	443	211	0	56	498	103	545	4e-152	471
NP_001093886.1	XP_021331332.1	52.42	433	206	0	65	497	196	628	4e-150	466
NP_001093886.1	XP_021331332.1	52.38	420	200	0	79	498	14	433	5e-147	457
NP_001093886.1	XP_021331332.1	51.38	434	211	0	65	498	56	489	5e-147	457
NP_001093886.1	XP_021331332.1	52.07	434	208	0	65	498	140	573	6e-146	455
NP_001093886.1	XP_021331332.1	52.74	419	198	0	80	498	43	461	9e-146	454
NP_001093886.1	XP_021331332.1	51.38	434	211	0	65	498	224	657	1e-145	454
NP_001093886.1	XP_021331332.1	50.68	442	218	0	56	497	159	600	3e-145	453
NP_001093886.1	XP_021331332.1	51.13	442	216	0	56	497	243	684	3e-144	450
NP_001093886.1	XP_021331332.1	49.89	443	221	1	56	498	831	1272	1e-143	449
NP_001093886.1	XP_021331332.1	50.57	435	215	0	64	498	335	769	3e-143	447
NP_001093886.1	XP_021331332.1	48.08	443	230	0	56	498	635	1077	8e-143	446
NP_001093886.1	XP_021331332.1	48.87	442	225	1	56	497	691	1131	2e-142	445
NP_001093886.1	XP_021331332.1	49.44	443	224	0	56	498	355	797	3e-142	445
NP_001093886.1	XP_021331332.1	49.44	443	224	0	56	498	383	825	3e-142	445
NP_001093886.1	XP_021331332.1	50.92	434	213	0	65	498	280	713	2e-141	443
NP_001093886.1	XP_021331332.1	52.49	402	191	0	97	498	4	405	3e-141	442
NP_001093886.1	XP_021331332.1	45.00	500	265	3	2	498	668	1160	5e-141	441
NP_001093886.1	XP_021331332.1	49.43	435	220	0	64	498	587	1021	6e-141	441
NP_001093886.1	XP_021331332.1	49.54	434	219	0	65	498	616	1049	7e-141	441
NP_001093886.1	XP_021331332.1	48.65	446	229	0	53	498	548	993	5e-140	439
NP_001093886.1	XP_021331332.1	48.31	443	229	0	56	498	411	853	1e-139	438
NP_001093886.1	XP_021331332.1	49.44	443	224	0	56	498	299	741	2e-139	437
NP_001093886.1	XP_021331332.1	47.96	442	230	0	56	497	663	1104	2e-138	435
NP_001093886.1	XP_021331332.1	48.39	434	224	0	65	498	476	909	1e-137	433
NP_001093886.1	XP_021331332.1	48.08	443	230	0	56	498	523	965	3e-137	432
NP_001093886.1	XP_021331332.1	49.18	429	218	0	70	498	509	937	6e-137	431
NP_001093886.1	XP_021331332.1	53.19	376	176	0	123	498	2	377	1e-128	409
NP_001093886.1	XP_021331332.1	44.93	138	76	0	53	190	1135	1272	3e-27	117
NP_001093886.1	XP_021331254.1	49.88	419	210	0	79	497	3	421	1e-151	445
NP_001093886.1	XP_021331254.1	52.16	393	188	0	105	497	1	393	9e-151	442
NP_001093886.1	XP_021331254.1	50.37	405	201	0	65	469	17	421	4e-147	433
NP_001093886.1	XP_021331254.1	49.74	386	194	0	56	441	36	421	4e-136	405
NP_001093886.1	XP_021331254.1	41.73	139	75	1	51	189	289	421	2e-26	112
NP_001093886.1	XP_021331376.1	50.79	443	218	0	56	498	355	797	2e-151	459
NP_001093886.1	XP_021331376.1	48.63	473	234	2	35	498	185	657	5e-151	458
NP_001093886.1	XP_021331376.1	51.76	427	206	0	72	498	343	769	8e-151	457
NP_001093886.1	XP_021331376.1	50.34	443	220	0	56	498	243	685	2e-148	452
NP_001093886.1	XP_021331376.1	50.92	434	213	0	65	498	56	489	5e-148	450
NP_001093886.1	XP_021331376.1	50.68	442	218	0	56	497	383	824	9e-148	450
NP_001093886.1	XP_021331376.1	50.56	443	219	0	56	498	103	545	2e-147	449
NP_001093886.1	XP_021331376.1	51.52	429	208	0	70	498	5	433	3e-147	449
NP_001093886.1	XP_021331376.1	49.89	443	222	0	56	498	271	713	3e-147	448
NP_001093886.1	XP_021331376.1	50.69	434	214	0	65	498	140	573	8e-147	447
NP_001093886.1	XP_021331376.1	49.21	443	225	0	56	498	299	741	3e-145	443
NP_001093886.1	XP_021331376.1	50.46	434	215	0	65	498	28	461	3e-144	441
NP_001093886.1	XP_021331376.1	50.00	434	217	0	65	498	168	601	3e-144	441
NP_001093886.1	XP_021331376.1	50.34	443	220	0	56	498	75	517	3e-144	441
NP_001093886.1	XP_021331376.1	49.77	438	220	0	56	493	439	876	5e-143	437
NP_001093886.1	XP_021331376.1	53.62	401	186	0	97	497	4	404	2e-142	436
NP_001093886.1	XP_021331376.1	52.93	376	177	0	123	498	2	377	3e-134	415
NP_001093886.1	XP_021331047.1	50.00	452	202	1	70	497	5	456	3e-151	449
NP_001093886.1	XP_021331047.1	51.39	432	202	2	70	497	145	572	3e-148	442
NP_001093886.1	XP_021331047.1	49.89	443	218	1	56	498	75	513	4e-147	439
NP_001093886.1	XP_021331047.1	48.60	428	196	2	94	497	1	428	2e-140	422
NP_001093886.1	XP_021331047.1	50.36	411	196	2	56	462	187	593	2e-134	406
NP_001093886.1	XP_021331047.1	55.26	38	17	0	461	498	4	41	1e-04	46.2
NP_001093886.1	XP_021331415.1	50.90	442	217	0	56	497	51	492	4e-151	456
NP_001093886.1	XP_021331415.1	50.68	442	218	0	56	497	79	520	8e-149	450
NP_001093886.1	XP_021331415.1	50.23	434	216	0	64	497	3	436	2e-146	443
NP_001093886.1	XP_021331415.1	50.92	434	213	0	64	497	143	576	2e-145	441
NP_001093886.1	XP_021331415.1	49.77	442	222	0	56	497	219	660	1e-144	439
NP_001093886.1	XP_021331415.1	51.07	419	205	0	79	497	130	548	2e-144	439
NP_001093886.1	XP_021331415.1	48.87	442	226	0	56	497	191	632	5e-144	437
NP_001093886.1	XP_021331415.1	48.05	462	221	1	56	498	303	764	9e-143	434
NP_001093886.1	XP_021331415.1	49.32	442	224	0	56	497	163	604	9e-142	431
NP_001093886.1	XP_021331415.1	50.35	429	213	0	70	498	289	717	9e-140	426
NP_001093886.1	XP_021331415.1	47.92	457	219	2	56	493	331	787	3e-137	420
NP_001093886.1	XP_021331415.1	52.63	380	180	0	118	497	1	380	3e-134	412
NP_001093886.1	XP_021331415.1	49.17	421	195	3	65	466	368	788	4e-125	388
NP_001093886.1	XP_021331415.1	48.01	402	190	1	56	438	387	788	3e-117	368
NP_001093886.1	XP_021331158.1	49.89	443	222	0	56	498	46	488	5e-151	445
NP_001093886.1	XP_021331158.1	47.48	457	185	2	97	498	4	460	4e-140	417
NP_001093886.1	XP_021331158.1	52.39	376	178	1	123	498	2	376	6e-133	399
NP_001093886.1	XP_021331498.1	49.42	433	219	0	65	497	102	534	7e-151	462
NP_001093886.1	XP_021331498.1	49.77	428	215	0	70	497	163	590	3e-149	458
NP_001093886.1	XP_021331498.1	50.12	433	216	0	65	497	382	814	3e-148	456
NP_001093886.1	XP_021331498.1	48.73	433	222	0	65	497	298	730	3e-148	456
NP_001093886.1	XP_021331498.1	49.30	428	217	0	70	497	247	674	6e-148	454
NP_001093886.1	XP_021331498.1	49.88	433	217	0	65	497	186	618	1e-147	454
NP_001093886.1	XP_021331498.1	48.50	433	223	0	65	497	130	562	2e-147	453
NP_001093886.1	XP_021331498.1	49.19	433	220	0	65	497	214	646	7e-147	452
NP_001093886.1	XP_021331498.1	49.77	428	215	0	70	497	275	702	2e-146	451
NP_001093886.1	XP_021331498.1	49.04	418	213	0	80	497	89	506	1e-145	449
NP_001093886.1	XP_021331498.1	48.73	433	222	0	65	497	466	898	2e-143	443
NP_001093886.1	XP_021331498.1	48.50	433	223	0	65	497	550	982	1e-142	441
NP_001093886.1	XP_021331498.1	45.34	461	224	2	65	497	326	786	2e-142	440
NP_001093886.1	XP_021331498.1	48.50	433	223	0	65	497	522	954	3e-142	440
NP_001093886.1	XP_021331498.1	48.19	442	229	0	56	497	569	1010	3e-142	439
NP_001093886.1	XP_021331498.1	50.64	393	194	0	105	497	86	478	2e-141	437
NP_001093886.1	XP_021331498.1	49.19	433	220	0	65	497	494	926	1e-140	435
NP_001093886.1	XP_021331498.1	47.80	431	224	1	65	495	606	1035	4e-136	424
NP_001093886.1	XP_021331211.1	50.90	442	217	0	56	497	424	865	3e-150	458
NP_001093886.1	XP_021331211.1	51.36	442	215	0	56	497	340	781	7e-147	449
NP_001093886.1	XP_021331211.1	50.23	442	220	0	56	497	172	613	9e-147	449
NP_001093886.1	XP_021331211.1	51.40	428	208	0	70	497	298	725	1e-146	449
NP_001093886.1	XP_021331211.1	50.23	442	220	0	56	497	480	921	2e-146	448
NP_001093886.1	XP_021331211.1	51.40	428	208	0	70	497	46	473	1e-145	446
NP_001093886.1	XP_021331211.1	50.23	442	220	0	56	497	228	669	2e-145	446
NP_001093886.1	XP_021331211.1	50.45	442	219	0	56	497	396	837	2e-145	446
NP_001093886.1	XP_021331211.1	50.23	442	220	0	56	497	88	529	9e-144	441
NP_001093886.1	XP_021331211.1	50.93	428	210	0	70	497	326	753	1e-143	441
NP_001093886.1	XP_021331211.1	51.17	428	209	0	70	497	382	809	1e-143	441
NP_001093886.1	XP_021331211.1	50.23	428	213	0	70	497	130	557	3e-142	437
NP_001093886.1	XP_021331211.1	50.70	428	211	0	70	497	466	893	4e-142	437
NP_001093886.1	XP_021331211.1	49.44	443	224	0	56	498	144	586	1e-140	433
NP_001093886.1	XP_021331211.1	50.23	430	214	0	56	485	508	937	2e-139	430
NP_001093886.1	XP_021331211.1	50.00	428	214	0	70	497	74	501	3e-139	430
NP_001093886.1	XP_021331211.1	50.84	417	205	0	81	497	1	417	5e-139	429
NP_001093886.1	XP_021331211.1	49.30	428	217	0	70	497	18	445	7e-139	429
NP_001093886.1	XP_021331195.1	51.69	443	214	0	56	498	75	517	5e-150	473
NP_001093886.1	XP_021331195.1	51.36	442	215	0	56	497	1029	1470	2e-148	468
NP_001093886.1	XP_021331195.1	51.67	420	203	0	79	498	632	1051	4e-147	464
NP_001093886.1	XP_021331195.1	49.89	443	222	0	56	498	805	1247	9e-147	463
NP_001093886.1	XP_021331195.1	51.40	428	208	0	70	497	987	1414	1e-146	463
NP_001093886.1	XP_021331195.1	50.79	443	218	0	56	498	131	573	3e-146	462
NP_001093886.1	XP_021331195.1	51.47	443	215	0	56	498	103	545	5e-146	462
NP_001093886.1	XP_021331195.1	50.56	443	219	0	56	498	159	601	1e-145	461
NP_001093886.1	XP_021331195.1	51.13	442	216	0	56	497	833	1274	4e-145	459
NP_001093886.1	XP_021331195.1	51.27	433	211	0	65	497	1010	1442	6e-145	459
NP_001093886.1	XP_021331195.1	52.03	419	201	0	79	497	1080	1498	2e-144	457
NP_001093886.1	XP_021331195.1	49.66	443	223	0	56	498	945	1387	9e-144	455
NP_001093886.1	XP_021331195.1	49.89	443	222	0	56	498	889	1331	2e-143	454
NP_001093886.1	XP_021331195.1	50.11	443	221	0	56	498	777	1219	3e-143	454
NP_001093886.1	XP_021331195.1	50.92	436	214	0	56	491	1085	1520	5e-143	453
NP_001093886.1	XP_021331195.1	50.35	429	213	0	70	498	651	1079	8e-143	453
NP_001093886.1	XP_021331195.1	49.66	443	223	0	56	498	749	1191	1e-142	452
NP_001093886.1	XP_021331195.1	49.45	453	205	1	70	498	1127	1579	3e-142	451
NP_001093886.1	XP_021331195.1	50.80	435	214	0	56	490	187	621	5e-142	451
NP_001093886.1	XP_021331195.1	48.98	443	226	0	56	498	693	1135	5e-142	451
NP_001093886.1	XP_021331195.1	49.21	443	225	0	56	498	721	1163	6e-142	450
NP_001093886.1	XP_021331195.1	49.66	443	223	0	56	498	917	1359	7e-142	450
NP_001093886.1	XP_021331195.1	49.54	434	219	0	65	498	870	1303	5e-141	448
NP_001093886.1	XP_021331195.1	48.64	442	227	0	56	497	665	1106	5e-141	447
NP_001093886.1	XP_021331195.1	45.88	486	211	2	65	498	1150	1635	9e-134	428
NP_001093886.1	XP_021331195.1	45.67	462	227	1	56	493	1197	1658	3e-127	410
NP_001093886.1	XP_021331195.1	56.03	282	124	0	217	498	68	349	2e-100	334
NP_001093886.1	XP_021331032.1	48.05	462	221	1	56	498	157	618	5e-150	448
NP_001093886.1	XP_021331032.1	47.51	461	214	1	65	497	82	542	7e-148	442
NP_001093886.1	XP_021331032.1	49.77	434	218	0	65	498	138	571	2e-146	439
NP_001093886.1	XP_021331032.1	48.10	422	191	1	105	498	66	487	3e-141	426
NP_001093886.1	XP_021331032.1	48.84	430	201	3	56	466	213	642	1e-134	409
NP_001093886.1	XP_021331032.1	50.82	368	181	0	131	498	64	431	9e-128	391
NP_001093886.1	XP_021331164.1	50.68	442	218	0	56	497	75	516	5e-150	457
NP_001093886.1	XP_021331164.1	50.45	442	219	0	56	497	299	740	8e-149	454
NP_001093886.1	XP_021331164.1	50.23	442	220	0	56	497	159	600	2e-148	453
NP_001093886.1	XP_021331164.1	49.55	442	223	0	56	497	47	488	9e-148	451
NP_001093886.1	XP_021331164.1	50.93	428	210	0	70	497	397	824	2e-147	451
NP_001093886.1	XP_021331164.1	50.00	442	221	0	56	497	327	768	2e-147	450
NP_001093886.1	XP_021331164.1	50.90	442	217	0	56	497	131	572	3e-147	450
NP_001093886.1	XP_021331164.1	51.17	426	208	0	72	497	7	432	5e-147	449
NP_001093886.1	XP_021331164.1	50.00	442	221	0	56	497	271	712	5e-147	449
NP_001093886.1	XP_021331164.1	50.00	442	221	0	56	497	243	684	8e-147	449
NP_001093886.1	XP_021331164.1	50.93	428	210	0	70	497	201	628	1e-146	448
NP_001093886.1	XP_021331164.1	49.77	434	218	0	64	497	27	460	3e-146	447
NP_001093886.1	XP_021331164.1	49.77	442	222	0	56	497	355	796	4e-146	447
NP_001093886.1	XP_021331164.1	50.23	442	220	0	56	497	103	544	5e-146	447
NP_001093886.1	XP_021331164.1	48.09	472	236	2	35	497	437	908	2e-145	446
NP_001093886.1	XP_021331164.1	49.77	442	222	0	56	497	495	936	6e-144	441
NP_001093886.1	XP_021331164.1	50.12	429	214	0	70	498	229	657	9e-144	441
NP_001093886.1	XP_021331164.1	49.10	442	225	0	56	497	411	852	3e-142	437
NP_001093886.1	XP_021331164.1	51.62	401	194	0	97	497	4	404	6e-141	434
NP_001093886.1	XP_021331164.1	52.80	375	177	0	123	497	2	376	3e-132	410
NP_001093886.1	XP_021331164.1	40.00	80	48	0	54	133	857	936	6e-09	60.1
NP_001093886.1	XP_021331020.1	52.82	443	209	0	56	498	271	713	8e-150	479
NP_001093886.1	XP_021331020.1	53.69	434	201	0	65	498	196	629	6e-147	471
NP_001093886.1	XP_021331020.1	52.60	443	210	0	56	498	299	741	7e-147	471
NP_001093886.1	XP_021331020.1	52.14	443	212	0	56	498	355	797	1e-146	471
NP_001093886.1	XP_021331020.1	53.38	429	200	0	70	498	229	657	1e-146	470
NP_001093886.1	XP_021331020.1	52.14	443	212	0	56	498	3005	3447	2e-146	469
NP_001093886.1	XP_021331020.1	51.69	443	214	0	56	498	3117	3559	4e-146	469
NP_001093886.1	XP_021331020.1	52.14	443	212	0	56	498	3061	3503	3e-145	466
NP_001093886.1	XP_021331020.1	53.17	442	207	0	56	497	1308	1749	5e-145	466
NP_001093886.1	XP_021331020.1	51.92	443	213	0	56	498	439	881	2e-144	464
NP_001093886.1	XP_021331020.1	50.56	443	219	0	56	498	2165	2607	2e-144	464
NP_001093886.1	XP_021331020.1	51.36	442	215	0	56	497	3145	3586	4e-144	463
NP_001093886.1	XP_021331020.1	51.92	443	213	0	56	498	327	769	8e-144	462
NP_001093886.1	XP_021331020.1	52.68	429	203	0	70	498	257	685	9e-144	462
NP_001093886.1	XP_021331020.1	51.75	429	207	0	70	498	2963	3391	1e-143	462
NP_001093886.1	XP_021331020.1	51.58	442	213	1	56	497	3173	3613	2e-143	461
NP_001093886.1	XP_021331020.1	52.82	443	209	0	56	498	1280	1722	2e-143	461
NP_001093886.1	XP_021331020.1	51.58	442	214	0	56	497	1476	1917	6e-143	460
NP_001093886.1	XP_021331020.1	50.79	443	218	0	56	498	5130	5572	6e-143	460
NP_001093886.1	XP_021331020.1	51.47	443	215	0	56	498	3089	3531	2e-142	458
NP_001093886.1	XP_021331020.1	52.04	442	212	0	56	497	1336	1777	3e-142	457
NP_001093886.1	XP_021331020.1	49.55	448	224	1	53	498	3617	4064	4e-142	457
NP_001093886.1	XP_021331020.1	51.84	434	209	0	65	498	56	489	5e-142	457
NP_001093886.1	XP_021331020.1	53.00	434	204	0	65	498	1205	1638	5e-142	457
NP_001093886.1	XP_021331020.1	52.14	443	212	0	56	498	1252	1694	5e-142	457
NP_001093886.1	XP_021331020.1	53.38	429	200	0	70	498	1238	1666	6e-142	457
NP_001093886.1	XP_021331020.1	51.47	443	215	0	56	498	383	825	6e-142	457
NP_001093886.1	XP_021331020.1	50.23	442	220	0	56	497	1504	1945	7e-142	456
NP_001093886.1	XP_021331020.1	51.47	443	215	0	56	498	2725	3167	9e-142	456
NP_001093886.1	XP_021331020.1	51.98	429	206	0	70	498	2991	3419	9e-142	456
NP_001093886.1	XP_021331020.1	50.79	443	218	0	56	498	2081	2523	1e-141	456
NP_001093886.1	XP_021331020.1	51.12	446	215	1	53	498	4291	4733	1e-141	456
NP_001093886.1	XP_021331020.1	50.56	445	218	1	56	498	3872	4316	1e-141	456
NP_001093886.1	XP_021331020.1	51.52	429	208	0	70	498	2879	3307	1e-141	456
NP_001093886.1	XP_021331020.1	51.69	443	214	0	56	498	2641	3083	2e-141	456
NP_001093886.1	XP_021331020.1	52.53	434	206	0	65	498	140	573	2e-141	456
NP_001093886.1	XP_021331020.1	49.55	442	223	0	56	497	4962	5403	2e-141	455
NP_001093886.1	XP_021331020.1	51.02	443	217	0	56	498	2809	3251	1e-140	453
NP_001093886.1	XP_021331020.1	51.02	443	217	0	56	498	411	853	2e-140	452
NP_001093886.1	XP_021331020.1	52.07	434	208	0	65	498	168	601	2e-140	452
NP_001093886.1	XP_021331020.1	51.02	443	217	0	56	498	2585	3027	2e-140	452
NP_001093886.1	XP_021331020.1	50.90	442	217	0	56	497	2501	2942	2e-140	452
NP_001093886.1	XP_021331020.1	49.67	449	218	2	51	497	3901	4343	2e-140	452
NP_001093886.1	XP_021331020.1	50.68	442	218	0	56	497	2921	3362	3e-140	452
NP_001093886.1	XP_021331020.1	49.66	443	223	0	56	498	1588	2030	3e-140	452
NP_001093886.1	XP_021331020.1	51.02	443	217	0	56	498	2529	2971	4e-140	452
NP_001093886.1	XP_021331020.1	49.77	442	222	0	56	497	2361	2802	6e-140	451
NP_001093886.1	XP_021331020.1	50.90	442	217	0	56	497	1364	1805	6e-140	451
NP_001093886.1	XP_021331020.1	50.90	442	217	0	56	497	1420	1861	7e-140	451
NP_001093886.1	XP_021331020.1	50.90	442	217	0	56	497	5102	5543	1e-139	450
NP_001093886.1	XP_021331020.1	50.11	443	221	0	56	498	2781	3223	2e-139	449
NP_001093886.1	XP_021331020.1	50.35	431	211	2	70	498	3579	4008	3e-139	449
NP_001093886.1	XP_021331020.1	49.89	443	222	0	56	498	1532	1974	3e-139	449
NP_001093886.1	XP_021331020.1	51.61	434	210	0	65	498	112	545	5e-139	448
NP_001093886.1	XP_021331020.1	50.34	443	220	0	56	498	2893	3335	5e-139	448
NP_001093886.1	XP_021331020.1	50.56	443	219	0	56	498	2557	2999	6e-139	448
NP_001093886.1	XP_021331020.1	50.23	442	220	0	56	497	1392	1833	6e-139	448
NP_001093886.1	XP_021331020.1	49.21	443	225	0	56	498	5046	5488	8e-139	448
NP_001093886.1	XP_021331020.1	50.45	442	219	0	56	497	1448	1889	1e-138	447
NP_001093886.1	XP_021331020.1	50.79	445	216	1	56	497	467	911	1e-138	447
NP_001093886.1	XP_021331020.1	49.89	443	222	0	56	498	4794	5236	3e-138	446
NP_001093886.1	XP_021331020.1	50.69	434	214	0	65	498	2230	2663	3e-138	446
NP_001093886.1	XP_021331020.1	51.05	429	210	0	70	498	2459	2887	3e-138	446
NP_001093886.1	XP_021331020.1	49.32	442	224	0	56	497	5018	5459	5e-138	446
NP_001093886.1	XP_021331020.1	50.23	434	216	0	65	498	2202	2635	5e-138	446
NP_001093886.1	XP_021331020.1	50.34	443	220	0	56	498	2697	3139	6e-138	445
NP_001093886.1	XP_021331020.1	48.34	451	216	1	65	498	2017	2467	7e-138	445
NP_001093886.1	XP_021331020.1	50.82	429	211	0	70	498	2487	2915	7e-138	445
NP_001093886.1	XP_021331020.1	51.61	434	210	0	65	498	84	517	7e-138	445
NP_001093886.1	XP_021331020.1	50.67	446	220	0	53	498	1165	1610	8e-138	445
NP_001093886.1	XP_021331020.1	49.66	443	223	0	56	498	4822	5264	9e-138	445
NP_001093886.1	XP_021331020.1	50.56	443	219	0	56	498	4042	4484	1e-137	444
NP_001093886.1	XP_021331020.1	52.62	420	199	0	79	498	14	433	1e-137	444
NP_001093886.1	XP_021331020.1	50.79	443	218	0	56	498	2613	3055	2e-137	444
NP_001093886.1	XP_021331020.1	51.98	429	205	1	70	498	1127	1554	2e-137	444
NP_001093886.1	XP_021331020.1	49.89	443	222	0	56	498	4906	5348	2e-137	444
NP_001093886.1	XP_021331020.1	49.54	434	219	0	65	498	4775	5208	3e-137	443
